,timestamp,value
2270,2008-03-24 03:00:00,0.51
2271,2008-03-24 04:00:00,0.73
2272,2008-03-24 05:00:00,0.1
2273,2008-03-24 06:00:00,0.63
2274,2008-03-24 20:00:00,0.27
2275,2008-03-24 21:00:00,0.01
2276,2008-03-24 22:00:00,0.31
2277,2008-03-24 23:00:00,0.59
2278,2008-03-25 00:00:00,0.11
2279,2008-03-25 01:00:00,0.85
2280,2008-03-25 02:00:00,0.66
2281,2008-03-25 03:00:00,0.72
2282,2008-03-25 04:00:00,0.85
2283,2008-03-25 05:00:00,0.39
2284,2008-03-25 20:00:00,0.96
2285,2008-03-25 21:00:00,0.81
2286,2008-03-25 22:00:00,0.82
2287,2008-03-25 23:00:00,0.14
2288,2008-03-26 00:00:00,0.79
2289,2008-03-26 01:00:00,0.16
2290,2008-03-26 02:00:00,0.46
2291,2008-03-26 03:00:00,0.46
2292,2008-03-26 04:00:00,0.61
2293,2008-03-26 05:00:00,0.31
2294,2008-03-26 20:00:00,0.26
2295,2008-03-26 21:00:00,0.77
2296,2008-03-26 22:00:00,0.9
2297,2008-03-26 23:00:00,0.3
2298,2008-03-27 00:00:00,0.26
2299,2008-03-27 01:00:00,0.33
2300,2008-03-27 02:00:00,0.67
2301,2008-03-27 03:00:00,0.5
2302,2008-03-27 04:00:00,0.98
2303,2008-03-27 05:00:00,0.9
2304,2008-03-27 20:00:00,0.1
2305,2008-03-27 21:00:00,0.49
2306,2008-03-27 22:00:00,0.75
2307,2008-03-27 23:00:00,0.57
2308,2008-03-28 00:00:00,0.86
2309,2008-03-28 01:00:00,0.94
2310,2008-03-28 02:00:00,0.88
2311,2008-03-28 03:00:00,0.42
2312,2008-03-28 04:00:00,0.42
2313,2008-03-28 05:00:00,0.18
2314,2008-03-28 20:00:00,0.7
2315,2008-03-28 21:00:00,0.39
2316,2008-03-28 22:00:00,0.73
2317,2008-03-28 23:00:00,0.85
2318,2008-03-29 00:00:00,0.36
2319,2008-03-29 01:00:00,0.76
2320,2008-03-29 02:00:00,0.67
2321,2008-03-29 03:00:00,0.26
2322,2008-03-29 04:00:00,0.57
2323,2008-03-29 05:00:00,0.96
2324,2008-03-29 20:00:00,0.54
2325,2008-03-29 21:00:00,0.18
2326,2008-03-29 22:00:00,0.66
2327,2008-03-29 23:00:00,0.73
2328,2008-03-30 00:00:00,0.07
2329,2008-03-30 01:00:00,0.28
2330,2008-03-30 02:00:00,0.45
2331,2008-03-30 03:00:00,0.32
2332,2008-03-30 04:00:00,0.27
2333,2008-03-30 05:00:00,0.73
2334,2008-03-30 20:00:00,0.83
2335,2008-03-30 21:00:00,0.7
2336,2008-03-30 22:00:00,0.79
2337,2008-03-30 23:00:00,0.76
2338,2008-03-31 00:00:00,0.99
2339,2008-03-31 01:00:00,0.85
2340,2008-03-31 02:00:00,0.99
2341,2008-03-31 03:00:00,0.68
2342,2008-03-31 04:00:00,0.7
2343,2008-03-31 05:00:00,0.08
2344,2008-03-31 20:00:00,0.15
2345,2008-03-31 21:00:00,0.18
2346,2008-03-31 22:00:00,0.52
2347,2008-03-31 23:00:00,0.45
2348,2008-04-01 00:00:00,0.63
2349,2008-04-01 01:00:00,0.93
2350,2008-04-01 02:00:00,0.67
2351,2008-04-01 03:00:00,0.03
2352,2008-04-01 04:00:00,0.87
2353,2008-04-01 05:00:00,0.54
2354,2008-04-01 20:00:00,0.04
2355,2008-04-01 21:00:00,0.44
2356,2008-04-01 22:00:00,0.18
2357,2008-04-01 23:00:00,0.54
2358,2008-04-02 00:00:00,0.27
2359,2008-04-02 01:00:00,0.73
2360,2008-04-02 02:00:00,0.71
2361,2008-04-02 03:00:00,0.78
2362,2008-04-02 04:00:00,0.71
2363,2008-04-02 05:00:00,0.9
2364,2008-04-02 20:00:00,0.19
2365,2008-04-02 21:00:00,0.86
2366,2008-04-02 22:00:00,0.56
2367,2008-04-02 23:00:00,0.15
2368,2008-04-03 00:00:00,0.86
2369,2008-04-03 01:00:00,0.89
2370,2008-04-03 02:00:00,0.95
2371,2008-04-03 03:00:00,0.16
2372,2008-04-03 04:00:00,0.84
2373,2008-04-03 05:00:00,0.37
2374,2008-04-03 20:00:00,0.76
2375,2008-04-03 21:00:00,0.48
2376,2008-04-03 22:00:00,0.85
2377,2008-04-03 23:00:00,0.11
2378,2008-04-04 00:00:00,0.35
2379,2008-04-04 01:00:00,0.61
2380,2008-04-04 02:00:00,0.38
2381,2008-04-04 03:00:00,0.57
2382,2008-04-04 04:00:00,0.02
2383,2008-04-04 05:00:00,0.18
2384,2008-04-04 20:00:00,0.36
2385,2008-04-04 21:00:00,0.61
2386,2008-04-04 22:00:00,0.73
2387,2008-04-04 23:00:00,0.43
2388,2008-04-05 00:00:00,0.74
2389,2008-04-05 01:00:00,0.66
2390,2008-04-05 02:00:00,0.29
2391,2008-04-05 03:00:00,0.09
2392,2008-04-05 04:00:00,0.25
2393,2008-04-05 05:00:00,0.2
2394,2008-04-05 20:00:00,0.38
2395,2008-04-05 21:00:00,0.89
2396,2008-04-05 22:00:00,0.84
2397,2008-04-05 23:00:00,0.48
2398,2008-04-06 00:00:00,0.9
2399,2008-04-06 01:00:00,0.41
2400,2008-04-06 02:00:00,0.19
2401,2008-04-06 03:00:00,0.4
2402,2008-04-06 04:00:00,0.37
2403,2008-04-06 05:00:00,0.75
2404,2008-04-06 20:00:00,0.28
2405,2008-04-06 21:00:00,0.01
2406,2008-04-06 22:00:00,0.49
2407,2008-04-06 23:00:00,0.52
2408,2008-04-07 00:00:00,0.32
2409,2008-04-07 01:00:00,0.42
2410,2008-04-07 02:00:00,0.1
2411,2008-04-07 03:00:00,0.31
2412,2008-04-07 04:00:00,0.81
2413,2008-04-07 05:00:00,0.18
2414,2008-04-07 20:00:00,0.55
2415,2008-04-07 21:00:00,0.9
2416,2008-04-07 22:00:00,0.06
2417,2008-04-07 23:00:00,0.97
2418,2008-04-08 00:00:00,0.95
2419,2008-04-08 01:00:00,0.86
2420,2008-04-08 02:00:00,0.82
2421,2008-04-08 03:00:00,0.18
2422,2008-04-08 04:00:00,0.69
2423,2008-04-08 05:00:00,0.29
2424,2008-04-08 20:00:00,0.29
2425,2008-04-08 21:00:00,0.99
2426,2008-04-08 22:00:00,0.2
2427,2008-04-08 23:00:00,0.46
2428,2008-04-09 00:00:00,0.69
2429,2008-04-09 01:00:00,0.37
2430,2008-04-09 02:00:00,0.62
2431,2008-04-09 03:00:00,0.08
2432,2008-04-09 04:00:00,0.62
2433,2008-04-09 05:00:00,0.3
2434,2008-04-09 20:00:00,0.38
2435,2008-04-09 21:00:00,0.33
2436,2008-04-09 22:00:00,0.83
2437,2008-04-09 23:00:00,0.91
2438,2008-04-10 00:00:00,0.47
2439,2008-04-10 01:00:00,0.59
2440,2008-04-10 02:00:00,0.6
2441,2008-04-10 03:00:00,0.46
2442,2008-04-10 04:00:00,0.03
2443,2008-04-10 05:00:00,0.32
2444,2008-04-10 20:00:00,0.49
2445,2008-04-10 21:00:00,0.15
2446,2008-04-10 22:00:00,0.5
2447,2008-04-10 23:00:00,0.06
2448,2008-04-11 00:00:00,0.57
2449,2008-04-11 01:00:00,0.6
2450,2008-04-11 02:00:00,0.24
2451,2008-04-11 03:00:00,0.06
2452,2008-04-11 04:00:00,0.3
2453,2008-04-11 05:00:00,0.95
2454,2008-04-11 20:00:00,0.57
2455,2008-04-11 21:00:00,0.48
2456,2008-04-11 22:00:00,0.98
2457,2008-04-11 23:00:00,0.41
2458,2008-04-12 00:00:00,0.17
2459,2008-04-12 01:00:00,0.07
2460,2008-04-12 02:00:00,0.19
2461,2008-04-12 03:00:00,0.07
2462,2008-04-12 04:00:00,0.14
2463,2008-04-12 05:00:00,0.42
2464,2008-04-12 20:00:00,0.77
2465,2008-04-12 21:00:00,0.31
2466,2008-04-12 22:00:00,0.98
2467,2008-04-12 23:00:00,0.54
2468,2008-04-13 00:00:00,0.85
2469,2008-04-13 01:00:00,0.56
2470,2008-04-13 02:00:00,0.91
2471,2008-04-13 03:00:00,0.47
2472,2008-04-13 04:00:00,0.72
2473,2008-04-13 05:00:00,0.85
2474,2008-04-13 20:00:00,0.88
2475,2008-04-13 21:00:00,0.23
2476,2008-04-13 22:00:00,0.07
2477,2008-04-13 23:00:00,0.67
2478,2008-04-14 00:00:00,0.21
2479,2008-04-14 01:00:00,0.29
2480,2008-04-14 02:00:00,0.84
2481,2008-04-14 03:00:00,0.18
2482,2008-04-14 04:00:00,0.37
2483,2008-04-14 05:00:00,0.83
2484,2008-04-14 20:00:00,0.93
2485,2008-04-14 21:00:00,0.18
2486,2008-04-14 22:00:00,0.43
2487,2008-04-14 23:00:00,0.92
2488,2008-04-15 00:00:00,0.07
2489,2008-04-15 01:00:00,0.09
2490,2008-04-15 02:00:00,0.73
2491,2008-04-15 03:00:00,0.47
2492,2008-04-15 04:00:00,0.98
2493,2008-04-15 05:00:00,0.63
2494,2008-04-15 20:00:00,0.79
2495,2008-04-15 21:00:00,0.35
2496,2008-04-15 22:00:00,0.18
2497,2008-04-15 23:00:00,0.39
2498,2008-04-16 00:00:00,0.78
2499,2008-04-16 01:00:00,0.59
2500,2008-04-16 02:00:00,0.37
2501,2008-04-16 03:00:00,0.25
2502,2008-04-16 04:00:00,0.52
2503,2008-04-16 05:00:00,0.94
2504,2008-04-16 20:00:00,0.73
2505,2008-04-16 21:00:00,0.49
2506,2008-04-16 22:00:00,0.18
2507,2008-04-16 23:00:00,0.4
2508,2008-04-17 00:00:00,0.7
2509,2008-04-17 01:00:00,0.36
2510,2008-04-17 02:00:00,0.81
2511,2008-04-17 03:00:00,0.28
2512,2008-04-17 04:00:00,0.96
2513,2008-04-17 05:00:00,0.46
2514,2008-04-17 20:00:00,0.49
2515,2008-04-17 21:00:00,0.65
2516,2008-04-17 22:00:00,0.74
2517,2008-04-17 23:00:00,0.28
2518,2008-04-18 00:00:00,0.81
2519,2008-04-18 01:00:00,0.98
2520,2008-04-18 02:00:00,0.55
2521,2008-04-18 03:00:00,0.39
2522,2008-04-18 04:00:00,0.6
2523,2008-04-18 05:00:00,0.19
2524,2008-04-18 20:00:00,0.86
2525,2008-04-18 21:00:00,0.61
2526,2008-04-18 22:00:00,0.03
2527,2008-04-18 23:00:00,0.55
2528,2008-04-19 00:00:00,0.65
2529,2008-04-19 01:00:00,0.05
2530,2008-04-19 02:00:00,0.0
2531,2008-04-19 03:00:00,0.18
2532,2008-04-19 04:00:00,0.54
2533,2008-04-19 05:00:00,0.91
2534,2008-04-19 20:00:00,0.65
2535,2008-04-19 21:00:00,0.97
2536,2008-04-19 22:00:00,0.33
2537,2008-04-19 23:00:00,0.08
2538,2008-04-20 00:00:00,0.57
2539,2008-04-20 01:00:00,0.09
2540,2008-04-20 02:00:00,0.8
2541,2008-04-20 03:00:00,0.78
2542,2008-04-20 04:00:00,0.23
2543,2008-04-20 05:00:00,0.42
2544,2008-04-20 20:00:00,0.11
2545,2008-04-20 21:00:00,0.85
2546,2008-04-20 22:00:00,0.3
2547,2008-04-20 23:00:00,0.55
2548,2008-04-21 00:00:00,0.64
2549,2008-04-21 01:00:00,0.2
2550,2008-04-21 02:00:00,0.01
2551,2008-04-21 03:00:00,0.39
2552,2008-04-21 04:00:00,0.6
2553,2008-04-21 05:00:00,0.47
2554,2008-04-21 20:00:00,0.94
2555,2008-04-21 21:00:00,0.37
2556,2008-04-21 22:00:00,0.35
2557,2008-04-21 23:00:00,0.43
2558,2008-04-22 00:00:00,0.35
2559,2008-04-22 01:00:00,0.91
2560,2008-04-22 02:00:00,0.87
2561,2008-04-22 03:00:00,0.17
2562,2008-04-22 04:00:00,0.56
2563,2008-04-22 05:00:00,0.55
2564,2008-04-22 20:00:00,0.06
2565,2008-04-22 21:00:00,0.39
2566,2008-04-22 22:00:00,0.4
2567,2008-04-22 23:00:00,0.49
2568,2008-04-23 00:00:00,0.91
2569,2008-04-23 01:00:00,0.07
2570,2008-04-23 02:00:00,0.12
2571,2008-04-23 03:00:00,0.29
2572,2008-04-23 04:00:00,0.99
2573,2008-04-23 05:00:00,0.05
2574,2008-04-23 20:00:00,0.7
2575,2008-04-23 21:00:00,0.91
2576,2008-04-23 22:00:00,0.72
2577,2008-04-23 23:00:00,0.67
2578,2008-04-24 00:00:00,0.71
2579,2008-04-24 01:00:00,0.14
2580,2008-04-24 02:00:00,0.73
2581,2008-04-24 03:00:00,0.93
2582,2008-04-24 04:00:00,0.18
2583,2008-04-24 05:00:00,0.16
2584,2008-04-24 20:00:00,0.9
2585,2008-04-24 21:00:00,0.61
2586,2008-04-24 22:00:00,0.89
2587,2008-04-24 23:00:00,0.07
2588,2008-04-25 00:00:00,0.37
2589,2008-04-25 01:00:00,0.43
2590,2008-04-25 02:00:00,0.2
2591,2008-04-25 03:00:00,0.36
2592,2008-04-25 04:00:00,0.59
2593,2008-04-25 05:00:00,0.02
2594,2008-04-25 20:00:00,0.98
2595,2008-04-25 21:00:00,0.57
2596,2008-04-25 22:00:00,0.75
2597,2008-04-25 23:00:00,0.51
2598,2008-04-26 00:00:00,0.93
2599,2008-04-26 01:00:00,0.65
2600,2008-04-26 02:00:00,0.64
2601,2008-04-26 03:00:00,0.87
2602,2008-04-26 04:00:00,0.55
2603,2008-04-26 05:00:00,0.88
2604,2008-04-26 20:00:00,0.03
2605,2008-04-26 21:00:00,0.9
2606,2008-04-26 22:00:00,0.9
2607,2008-04-26 23:00:00,0.75
2608,2008-04-27 00:00:00,0.92
2609,2008-04-27 01:00:00,0.77
2610,2008-04-27 02:00:00,0.98
2611,2008-04-27 03:00:00,0.61
2612,2008-04-27 04:00:00,0.88
2613,2008-04-27 05:00:00,0.83
2614,2008-04-27 20:00:00,0.97
2615,2008-04-27 21:00:00,0.4
2616,2008-04-27 22:00:00,0.67
2617,2008-04-27 23:00:00,0.41
2618,2008-04-28 00:00:00,0.28
2619,2008-04-28 01:00:00,0.87
2620,2008-04-28 02:00:00,0.05
2621,2008-04-28 03:00:00,0.37
2622,2008-04-28 04:00:00,0.69
2623,2008-04-28 05:00:00,0.27
2624,2008-04-28 20:00:00,0.36
2625,2008-04-28 21:00:00,0.98
2626,2008-04-28 22:00:00,0.12
2627,2008-04-28 23:00:00,0.95
2628,2008-04-29 00:00:00,0.19
2629,2008-04-29 01:00:00,0.95
2630,2008-04-29 02:00:00,0.48
2631,2008-04-29 03:00:00,0.21
2632,2008-04-29 04:00:00,0.3
2633,2008-04-29 05:00:00,0.47
2634,2008-04-29 20:00:00,0.99
2635,2008-04-29 21:00:00,0.69
2636,2008-04-29 22:00:00,0.34
2637,2008-04-29 23:00:00,0.04
2638,2008-04-30 00:00:00,0.23
2639,2008-04-30 01:00:00,0.86
2640,2008-04-30 02:00:00,0.4
2641,2008-04-30 03:00:00,0.12
2642,2008-04-30 04:00:00,0.45
2643,2008-04-30 21:00:00,0.26
2644,2008-04-30 22:00:00,0.7
2645,2008-04-30 23:00:00,0.25
2646,2008-05-01 00:00:00,0.54
2647,2008-05-01 01:00:00,0.97
2648,2008-05-01 02:00:00,0.62
2649,2008-05-01 03:00:00,0.31
2650,2008-05-01 04:00:00,0.78
2651,2008-05-01 20:00:00,0.67
2652,2008-05-01 21:00:00,0.77
2653,2008-05-01 22:00:00,0.87
2654,2008-05-01 23:00:00,0.88
2655,2008-05-02 00:00:00,0.94
2656,2008-05-02 01:00:00,0.18
2657,2008-05-02 02:00:00,0.94
2658,2008-05-02 03:00:00,0.41
2659,2008-05-02 04:00:00,0.81
2660,2008-05-02 20:00:00,0.59
2661,2008-05-02 21:00:00,0.63
2662,2008-05-02 22:00:00,0.01
2663,2008-05-02 23:00:00,0.52
2664,2008-05-03 00:00:00,0.36
2665,2008-05-03 01:00:00,0.52
2666,2008-05-03 02:00:00,0.11
2667,2008-05-03 03:00:00,0.35
2668,2008-05-03 04:00:00,0.08
2669,2008-05-03 21:00:00,0.04
2670,2008-05-03 22:00:00,0.67
2671,2008-05-03 23:00:00,0.09
2672,2008-05-04 00:00:00,0.05
2673,2008-05-04 01:00:00,0.06
2674,2008-05-04 02:00:00,0.91
2675,2008-05-04 03:00:00,0.82
2676,2008-05-04 04:00:00,0.76
2677,2008-05-04 21:00:00,0.99
2678,2008-05-04 22:00:00,0.48
2679,2008-05-04 23:00:00,0.45
2680,2008-05-05 00:00:00,0.23
2681,2008-05-05 01:00:00,0.81
2682,2008-05-05 02:00:00,0.14
2683,2008-05-05 03:00:00,0.05
2684,2008-05-05 04:00:00,0.33
2685,2008-05-05 21:00:00,0.55
2686,2008-05-05 22:00:00,0.94
2687,2008-05-05 23:00:00,0.45
2688,2008-05-06 00:00:00,0.54
2689,2008-05-06 01:00:00,0.19
2690,2008-05-06 02:00:00,0.94
2691,2008-05-06 03:00:00,0.83
2692,2008-05-06 04:00:00,0.43
2693,2008-05-06 20:00:00,0.35
2694,2008-05-06 21:00:00,0.61
2695,2008-05-06 22:00:00,0.68
2696,2008-05-06 23:00:00,0.98
2697,2008-05-07 00:00:00,0.1
2698,2008-05-07 01:00:00,1.0
2699,2008-05-07 02:00:00,0.06
2700,2008-05-07 03:00:00,0.28
2701,2008-05-07 04:00:00,0.21
2702,2008-05-07 21:00:00,0.75
2703,2008-05-07 22:00:00,0.18
2704,2008-05-07 23:00:00,0.27
2705,2008-05-08 00:00:00,0.78
2706,2008-05-08 01:00:00,0.77
2707,2008-05-08 02:00:00,0.4
2708,2008-05-08 03:00:00,0.01
2709,2008-05-08 04:00:00,0.38
2710,2008-05-08 21:00:00,0.6
2711,2008-05-08 22:00:00,0.06
2712,2008-05-08 23:00:00,0.8
2713,2008-05-09 00:00:00,0.27
2714,2008-05-09 01:00:00,0.47
2715,2008-05-09 02:00:00,0.47
2716,2008-05-09 03:00:00,0.72
2717,2008-05-09 04:00:00,0.36
2718,2008-05-09 21:00:00,0.34
2719,2008-05-09 22:00:00,0.96
2720,2008-05-09 23:00:00,0.07
2721,2008-05-10 00:00:00,0.35
2722,2008-05-10 01:00:00,0.15
2723,2008-05-10 02:00:00,0.49
2724,2008-05-10 03:00:00,0.84
2725,2008-05-10 04:00:00,0.46
2726,2008-05-10 21:00:00,0.51
2727,2008-05-10 22:00:00,0.88
2728,2008-05-10 23:00:00,0.31
2729,2008-05-11 00:00:00,0.89
2730,2008-05-11 01:00:00,0.64
2731,2008-05-11 02:00:00,0.95
2732,2008-05-11 03:00:00,0.81
2733,2008-05-11 04:00:00,0.76
2734,2008-05-11 21:00:00,0.96
2735,2008-05-11 22:00:00,0.44
2736,2008-05-11 23:00:00,0.22
2737,2008-05-12 00:00:00,0.76
2738,2008-05-12 01:00:00,0.2
2739,2008-05-12 02:00:00,0.98
2740,2008-05-12 03:00:00,0.29
2741,2008-05-12 04:00:00,0.41
2742,2008-05-12 21:00:00,0.3
2743,2008-05-12 22:00:00,0.92
2744,2008-05-12 23:00:00,0.66
2745,2008-05-13 00:00:00,0.72
2746,2008-05-13 01:00:00,0.01
2747,2008-05-13 02:00:00,0.1
2748,2008-05-13 03:00:00,0.97
2749,2008-05-13 04:00:00,0.19
2750,2008-05-13 21:00:00,0.73
2751,2008-05-13 22:00:00,0.4
2752,2008-05-13 23:00:00,0.89
2753,2008-05-14 00:00:00,0.45
2754,2008-05-14 01:00:00,0.02
2755,2008-05-14 02:00:00,0.21
2756,2008-05-14 03:00:00,0.11
2757,2008-05-14 04:00:00,0.04
2758,2008-05-14 21:00:00,0.2
2759,2008-05-14 22:00:00,0.35
2760,2008-05-14 23:00:00,0.93
2761,2008-05-15 00:00:00,0.85
2762,2008-05-15 01:00:00,0.15
2763,2008-05-15 02:00:00,0.77
2764,2008-05-15 03:00:00,0.51
2765,2008-05-15 04:00:00,0.49
2766,2008-05-15 21:00:00,0.13
2767,2008-05-15 22:00:00,0.03
2768,2008-05-15 23:00:00,0.43
2769,2008-05-16 00:00:00,0.35
2770,2008-05-16 01:00:00,0.95
2771,2008-05-16 02:00:00,0.22
2772,2008-05-16 03:00:00,0.92
2773,2008-05-16 04:00:00,0.51
2774,2008-05-16 21:00:00,0.34
2775,2008-05-16 22:00:00,0.71
2776,2008-05-16 23:00:00,0.03
2777,2008-05-17 00:00:00,0.1
2778,2008-05-17 01:00:00,0.51
2779,2008-05-17 02:00:00,0.75
2780,2008-05-17 03:00:00,0.98
2781,2008-05-17 04:00:00,0.37
2782,2008-05-17 21:00:00,0.89
2783,2008-05-17 22:00:00,0.95
2784,2008-05-17 23:00:00,0.56
2785,2008-05-18 00:00:00,0.68
2786,2008-05-18 01:00:00,0.89
2787,2008-05-18 02:00:00,0.01
2788,2008-05-18 03:00:00,0.51
2789,2008-05-18 04:00:00,0.13
2790,2008-05-18 21:00:00,0.22
2791,2008-05-18 22:00:00,0.29
2792,2008-05-18 23:00:00,0.04
2793,2008-05-19 00:00:00,0.08
2794,2008-05-19 01:00:00,0.99
2795,2008-05-19 02:00:00,0.82
2796,2008-05-19 03:00:00,0.89
2797,2008-05-19 04:00:00,0.93
2798,2008-05-19 21:00:00,0.96
2799,2008-05-19 22:00:00,0.47
2800,2008-05-19 23:00:00,0.19
2801,2008-05-20 00:00:00,0.34
2802,2008-05-20 01:00:00,0.55
2803,2008-05-20 02:00:00,0.42
2804,2008-05-20 03:00:00,0.83
2805,2008-05-20 04:00:00,0.63
2806,2008-05-20 21:00:00,0.71
2807,2008-05-20 22:00:00,0.36
2808,2008-05-20 23:00:00,0.21
2809,2008-05-21 00:00:00,0.66
2810,2008-05-21 01:00:00,0.89
2811,2008-05-21 02:00:00,0.38
2812,2008-05-21 03:00:00,0.23
2813,2008-05-21 04:00:00,0.38
2814,2008-05-21 21:00:00,0.35
2815,2008-05-21 22:00:00,0.84
2816,2008-05-21 23:00:00,0.24
2817,2008-05-22 00:00:00,0.62
2818,2008-05-22 01:00:00,0.71
2819,2008-05-22 02:00:00,0.65
2820,2008-05-22 03:00:00,0.14
2821,2008-05-22 04:00:00,0.46
2822,2008-05-22 21:00:00,0.9
2823,2008-05-22 22:00:00,0.43
2824,2008-05-22 23:00:00,0.15
2825,2008-05-23 00:00:00,0.64
2826,2008-05-23 01:00:00,0.36
2827,2008-05-23 02:00:00,0.83
2828,2008-05-23 03:00:00,0.55
2829,2008-05-23 04:00:00,0.96
2830,2008-05-23 21:00:00,0.9
2831,2008-05-23 22:00:00,0.77
2832,2008-05-23 23:00:00,0.44
2833,2008-05-24 00:00:00,0.81
2834,2008-05-24 01:00:00,0.72
2835,2008-05-24 02:00:00,0.78
2836,2008-05-24 03:00:00,0.22
2837,2008-05-24 04:00:00,0.07
2838,2008-05-24 21:00:00,0.97
2839,2008-05-24 22:00:00,0.18
2840,2008-05-24 23:00:00,0.17
2841,2008-05-25 00:00:00,0.61
2842,2008-05-25 01:00:00,0.73
2843,2008-05-25 02:00:00,0.48
2844,2008-05-25 03:00:00,0.45
2845,2008-05-25 04:00:00,0.47
2846,2008-05-25 21:00:00,0.43
2847,2008-05-25 22:00:00,0.16
2848,2008-05-25 23:00:00,0.88
2849,2008-05-26 00:00:00,0.84
2850,2008-05-26 01:00:00,0.39
2851,2008-05-26 02:00:00,0.69
2852,2008-05-26 03:00:00,0.42
2853,2008-05-26 04:00:00,0.82
2854,2008-05-26 21:00:00,0.2
2855,2008-05-26 22:00:00,0.85
2856,2008-05-26 23:00:00,0.96
2857,2008-05-27 00:00:00,0.18
2858,2008-05-27 01:00:00,0.4
2859,2008-05-27 02:00:00,0.36
2860,2008-05-27 03:00:00,0.57
2861,2008-05-27 04:00:00,0.51
2862,2008-05-27 21:00:00,0.05
2863,2008-05-27 22:00:00,0.56
2864,2008-05-27 23:00:00,0.81
2865,2008-05-28 00:00:00,0.24
2866,2008-05-28 01:00:00,0.42
2867,2008-05-28 02:00:00,0.23
2868,2008-05-28 03:00:00,0.21
2869,2008-05-28 04:00:00,0.57
2870,2008-05-28 21:00:00,0.59
2871,2008-05-28 22:00:00,0.53
2872,2008-05-28 23:00:00,0.27
2873,2008-05-29 00:00:00,0.77
2874,2008-05-29 01:00:00,0.47
2875,2008-05-29 02:00:00,0.26
2876,2008-05-29 03:00:00,0.68
2877,2008-05-29 04:00:00,0.84
2878,2008-05-29 21:00:00,0.25
2879,2008-05-29 22:00:00,0.85
2880,2008-05-29 23:00:00,0.74
2881,2008-05-30 00:00:00,0.84
2882,2008-05-30 01:00:00,0.83
2883,2008-05-30 02:00:00,0.78
2884,2008-05-30 03:00:00,0.1
2885,2008-05-30 04:00:00,0.86
2886,2008-05-30 21:00:00,0.26
2887,2008-05-30 22:00:00,0.69
2888,2008-05-30 23:00:00,0.37
2889,2008-05-31 00:00:00,0.53
2890,2008-05-31 01:00:00,0.86
2891,2008-05-31 02:00:00,0.25
2892,2008-05-31 03:00:00,0.67
2893,2008-05-31 04:00:00,0.59
2894,2008-05-31 22:00:00,0.05
2895,2008-05-31 23:00:00,0.58
2896,2008-06-01 00:00:00,0.37
2897,2008-06-01 01:00:00,0.94
2898,2008-06-01 02:00:00,0.92
2899,2008-06-01 03:00:00,0.8
2900,2008-06-01 04:00:00,0.88
2901,2008-06-01 21:00:00,0.32
2902,2008-06-01 22:00:00,0.4
2903,2008-06-01 23:00:00,0.63
2904,2008-06-02 00:00:00,0.06
2905,2008-06-02 01:00:00,0.16
2906,2008-06-02 02:00:00,0.88
2907,2008-06-02 03:00:00,0.45
2908,2008-06-02 04:00:00,0.53
2909,2008-06-02 21:00:00,0.44
2910,2008-06-02 22:00:00,0.77
2911,2008-06-02 23:00:00,0.29
2912,2008-06-03 00:00:00,0.1
2913,2008-06-03 01:00:00,0.78
2914,2008-06-03 02:00:00,0.67
2915,2008-06-03 03:00:00,0.76
2916,2008-06-03 04:00:00,0.89
2917,2008-06-03 21:00:00,0.39
2918,2008-06-03 22:00:00,0.45
2919,2008-06-03 23:00:00,0.84
2920,2008-06-04 00:00:00,1.0
2921,2008-06-04 01:00:00,0.21
2922,2008-06-04 02:00:00,0.62
2923,2008-06-04 03:00:00,0.66
2924,2008-06-04 04:00:00,0.33
2925,2008-06-04 21:00:00,0.12
2926,2008-06-04 22:00:00,0.88
2927,2008-06-04 23:00:00,0.92
2928,2008-06-05 00:00:00,0.86
2929,2008-06-05 01:00:00,0.69
2930,2008-06-05 02:00:00,0.06
2931,2008-06-05 03:00:00,0.6
2932,2008-06-05 04:00:00,0.5
2933,2008-06-05 21:00:00,0.19
2934,2008-06-05 22:00:00,0.47
2935,2008-06-05 23:00:00,0.99
2936,2008-06-06 00:00:00,0.92
2937,2008-06-06 01:00:00,0.41
2938,2008-06-06 02:00:00,0.06
2939,2008-06-06 03:00:00,0.28
2940,2008-06-06 04:00:00,0.35
2941,2008-06-06 21:00:00,0.62
2942,2008-06-06 22:00:00,0.87
2943,2008-06-06 23:00:00,0.17
2944,2008-06-07 00:00:00,0.8
2945,2008-06-07 01:00:00,0.99
2946,2008-06-07 02:00:00,0.35
2947,2008-06-07 03:00:00,0.57
2948,2008-06-07 04:00:00,0.99
2949,2008-06-07 21:00:00,0.52
2950,2008-06-07 22:00:00,0.82
2951,2008-06-07 23:00:00,0.75
2952,2008-06-08 00:00:00,0.9
2953,2008-06-08 01:00:00,0.13
2954,2008-06-08 02:00:00,0.84
2955,2008-06-08 03:00:00,0.15
2956,2008-06-08 04:00:00,0.01
2957,2008-06-08 21:00:00,0.86
2958,2008-06-08 22:00:00,0.59
2959,2008-06-08 23:00:00,0.52
2960,2008-06-09 00:00:00,0.21
2961,2008-06-09 01:00:00,0.91
2962,2008-06-09 02:00:00,0.15
2963,2008-06-09 03:00:00,0.39
2964,2008-06-09 04:00:00,0.52
2965,2008-06-09 21:00:00,0.91
2966,2008-06-09 22:00:00,0.15
2967,2008-06-09 23:00:00,0.72
2968,2008-06-10 00:00:00,0.83
